FECHA,TURNO,COD EQ MINA,COD EQ INC,FAMILIA,HORAS PROGRAMADAS,H.DIESEL INICIAL,H.DIESEL FINAL,TOTAL H. DIESEL,H. PERCUSION INCIAL BRAZO 1,H. PERCUSION FINAL BRAZO 1,TOTAL H. PERC BRAZO 1,H. PERCUSION INCIAL BRAZO 2,H. PERCUSION FINAL BRAZO 2,TOTAL H. PERC BRAZO 2,TOTAL MAX PERCUSION,H. ELECTRICO 1 INICIAL,H. ELECTRICO 1 FINAL,TOTAL H. ELECTRICO 1,H. ELECTRICO 2 INICIAL,H. ELECTRICO 2 FINAL,TOTAL H. ELECTRICO 2,TOTAL MAX ELECTRICO,HRS_TRAB,UT,HRS_TALLER_AFECTA,PARADA,DM,MTTR,N_INTERV,MTBF,R_t,DM_STATUS,RT_STATUS
2023-01-02,DIA,MX-205,MX-I-03,MX,10,6874.2,6878.4,4.199999999999818,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.199999999999818,0.41999999999998183,0.49999999999999956,0.0,0.95,0.0,1.0,4.199999999999818,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,DIA,MX-218,MX-T-03,MX,10,3724.0,3729.0,5.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,5.0,0.5,0.49999999999999956,0.0,0.95,0.0,1.0,5.0,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,DIA,TH-206,TH-I-02,TH,10,8037.0,8043.1,6.100000000000364,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.100000000000364,0.6100000000000364,1.0000000000000004,0.0,0.9,0.0,1.0,6.100000000000364,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,DIA,SCA-224,DM-T-10,DM,10,1353.4,1353.4,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.0,1.0,0.0,10.0,1.0,0.0,0.0,MALO 🔴,MALO 🔴
2023-01-02,DIA,D-215,DP-I-01,DP,10,12996.0,13003.0,7.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,0.7,0.49999999999999956,0.0,0.95,0.0,1.0,7.0,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,NOCHE,J-201,JF-I-09,JF,10,3894.0,3895.0,1.0,2591.2,2593.0,1.800000000000182,,,0,1.800000000000182,3717.8,3719.6,1.7999999999997272,0,0,0,1.7999999999997272,2.799999999999727,0.2799999999999727,0.49999999999999956,0.0,0.95,0.0,1.0,2.799999999999727,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,NOCHE,J-212,JF-T-08,JF,10,1499.0,1500.0,1.0,2730.9,2732.7,1.7999999999997272,,,0,1.7999999999997272,3903.0,3912.0,9.0,0,0,0,9.0,10.0,1.0,0.49999999999999956,0.0,0.95,0.0,1.0,10.0,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,NOCHE,B-202,EM-I-11,EM,10,4287.3,4288.7,1.3999999999996362,1358.2,1359.2,1.0,,,0,1.0,5850.5,5855.5,5.0,0,0,0,5.0,6.399999999999636,0.6399999999999636,0.49999999999999956,0.0,0.95,0.0,1.0,6.399999999999636,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,NOCHE,SC-208,SC-I-08,SC,10,69.0,75.4,6.400000000000006,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.400000000000006,0.6400000000000006,0.49999999999999956,0.0,0.95,0.0,1.0,6.400000000000006,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,NOCHE,SC-210,SC-I-13,SC,10,7487.0,7494.8,7.800000000000182,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.800000000000182,0.7800000000000182,1.2999999999999994,1.0,0.9349999999999999,0.3999999999999999,2.0,7.800000000000182,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,NOCHE,SC-221,SC-T-21,SC,10,2474.8,2481.3,6.5,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.5,0.65,0.49999999999999956,0.0,0.95,0.0,1.0,6.5,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,NOCHE,SC-223,SC-T-22,SC,10,1792.2,1799.1,6.899999999999864,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.899999999999864,0.6899999999999864,0.49999999999999956,0.0,0.95,0.0,1.0,6.899999999999864,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,NOCHE,LC-204,LC-I-01,LC,10,4703.0,4707.4,4.399999999999636,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.399999999999636,0.43999999999996364,1.5,1.0,0.925,0.5000000000000002,2.0,4.399999999999636,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,NOCHE,MX-205,MX-I-03,MX,10,6878.4,6880.5,2.100000000000364,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,2.100000000000364,0.21000000000003638,0.49999999999999956,0.0,0.95,0.0,1.0,2.100000000000364,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,NOCHE,MX-218,MX-T-03,MX,10,3729.0,3733.0,4.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.0,0.4,0.49999999999999956,0.0,0.95,0.0,1.0,4.0,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,NOCHE,TH-206,TH-I-02,TH,10,8043.1,8048.1,5.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,5.0,0.5,0.49999999999999956,0.0,0.95,0.0,1.0,5.0,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-02,NOCHE,SCA-224,DM-T-10,DM,10,1353.4,1353.4,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.0,1.0,0.0,10.0,1.0,0.0,0.0,MALO 🔴,MALO 🔴
2023-01-02,NOCHE,D-215,DP-I-01,DP,10,13003.0,13012.0,9.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,9.0,0.9,0.49999999999999956,0.0,0.95,0.0,1.0,9.0,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-03,DIA,J-201,JF-I-09,JF,10,3895.0,3900.2,5.199999999999818,2593.0,2595.7,2.699999999999818,,,0,2.699999999999818,3719.6,3724.3,4.700000000000273,0,0,0,4.700000000000273,9.900000000000091,0.9900000000000091,0.49999999999999956,0.0,0.95,0.0,1.0,9.900000000000091,0.36787944117144233,BUENO 🟢,MALO 🔴
